spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
20,22,0.5238095238095238,11,2,3,1,195.85867659999712,21,11,True,True,10,110.3532000015548,89.92648124694824,0.0,91.18270874023438,0.8148969059862445,89.92648124694824,0.0,0.0,0.0,VF2Layout,89.92648124694824,26,solution found,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
20,22,0.5238095238095238,11,2,3,2,195.9723445999989,21,11,True,True,10,96.57489999881363,77.67772674560547,0.0,79.69832420349121,0.8043262457073183,77.67772674560547,0.0,0.0,0.0,VF2Layout,77.67772674560547,26,solution found,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,0,1,0,196.20813970000017,21,9,True,True,12,36.85590000168304,0.0,0.0,16.458749771118164,0.0,0.0,0.0,0.0,0.0,BasisTranslator,14.444828033447266,19,solution found,540,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,0,1,1,196.28933079999842,21,9,True,True,12,38.69029999987106,0.0,0.0,20.502567291259766,0.0,0.0,0.0,0.0,0.0,BasisTranslator,19.401073455810547,19,solution found,540,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,0,1,2,196.37292399999933,21,9,True,True,12,36.73739999794634,2.015352249145508,0.0,14.389276504516602,0.054858325555378666,2.015352249145508,0.0,0.0,0.0,BasisTranslator,8.343935012817383,19,solution found,540,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,0,3,0,196.55304629999955,21,9,True,True,12,97.92359999846667,82.99064636230469,0.0,83.49800109863281,0.8475040374700704,82.30948448181152,0.0,0.0,0.0,VF2Layout,82.30948448181152,26,solution found,27,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,0,3,1,196.65204909999738,21,9,True,True,12,100.69089999888092,83.66894721984863,0.0,83.66894721984863,0.8309484493710805,83.66894721984863,0.0,0.0,0.0,VF2Layout,83.66894721984863,26,solution found,27,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,0,3,2,196.75562679999712,21,9,True,True,12,97.42040000128327,76.78365707397461,0.0,79.27823066711426,0.7881681564945656,76.78365707397461,0.0,0.0,0.0,VF2Layout,76.78365707397461,26,solution found,27,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,1,1,0,196.993857999998,21,9,True,True,12,35.56129999924451,4.029035568237305,0.0,10.432958602905273,0.11329832059915977,2.015829086303711,0.0,0.0,0.0,BasisTranslator,4.395008087158203,19,solution found,540,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,1,1,1,197.06627669999943,21,9,True,True,12,41.61240000030375,1.7926692962646484,0.0,18.033266067504883,0.04308017072438895,0.0,0.0,0.0,0.0,BasisTranslator,14.70184326171875,19,solution found,540,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,1,1,2,197.16378519999853,21,9,True,True,12,35.4232999998203,0.0,0.0,32.64260292053223,0.0,0.0,0.0,0.0,0.0,BasisTranslator,16.834020614624023,19,solution found,540,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,1,3,0,197.32997749999777,21,9,True,True,12,94.4831000015256,67.76022911071777,0.0,84.63048934936523,0.7171677168681347,67.76022911071777,0.0,0.0,0.0,VF2Layout,67.76022911071777,26,solution found,27,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,1,3,1,197.4266484999971,21,9,True,True,12,105.01769999973476,83.2374095916748,0.0,99.28655624389648,0.79260362388326,83.2374095916748,0.0,0.0,0.0,VF2Layout,83.2374095916748,26,solution found,27,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,1,3,2,197.53278560000035,21,9,True,True,12,117.5113000026613,83.32514762878418,0.0,99.91145133972168,0.7090820000025283,83.32514762878418,0.0,0.0,0.0,VF2Layout,83.32514762878418,26,solution found,27,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,2,1,0,197.81263579999722,21,9,True,True,12,38.25910000159638,0.0,0.0,33.28680992126465,0.0,0.0,0.0,0.0,0.0,BasisTranslator,18.058061599731445,19,solution found,540,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,2,1,1,197.9032692999972,21,9,True,True,12,39.985399998840876,0.0,0.0,14.659404754638672,0.0,0.0,0.0,0.0,0.0,BasisTranslator,14.659404754638672,19,solution found,540,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,2,1,2,197.99553879999803,21,9,True,True,12,39.5009999992908,0.0,0.0,24.791240692138672,0.0,0.0,0.0,0.0,0.0,Optimize1qGatesDecomposition,13.68260383605957,19,solution found,540,365,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,2,3,0,198.17710929999885,21,9,True,True,12,110.76849999881233,83.11700820922852,0.0,83.77599716186523,0.7503668300114176,83.11700820922852,0.0,0.0,0.0,VF2Layout,83.11700820922852,26,solution found,27,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,2,3,1,198.28896449999957,21,9,True,True,12,115.74909999762895,100.29125213623047,0.0,100.29125213623047,0.866453839712662,100.29125213623047,0.0,0.0,0.0,VF2Layout,100.29125213623047,26,solution found,27,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
24,18,0.42857142857142855,9,2,3,2,198.4080572999992,21,9,True,True,12,113.505699999223,99.88713264465332,0.0,99.88713264465332,0.8800186479210921,99.88713264465332,0.0,0.0,0.0,VF2Layout,99.88713264465332,26,solution found,27,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
